Concat,id,superficie,fecha,lat,lng,latlng_explicit,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,DIR,VELMEDIA,RACHA,SOL,PRESMAX,PRESMIN
37070 15,2001150827,4.8,28/06/2001,43.257772,-8.402182,1,3,15,31,CULLEREDO,4,1,0,,,205,315,47,6,,2362,58,19.6,0,14.8,24.4,2,1.7,6.4,13.5,1014.3,1013
37071 15,2001150835,1,29/06/2001,42.822663,-8.958553,1,3,15,62,OUTES,4,1,0,,,160,190,5,2,,1034,58,19.6,0,16.1,23.2,27,1.9,7.5,9.3,1016.1,1013.8
37071 15,2001150837,3,29/06/2001,43.053519,-8.240377,1,3,15,38,FRADES,4,1,2,,,135,275,6,1,,1159,58,19.6,0,16.1,23.2,27,1.9,7.5,9.3,1016.1,1013.8
37071 15,2001150839,1,29/06/2001,42.671189,-8.786446,1,3,15,72,RIANXO,4,1,0,,,85,120,11,2,,1574,58,19.6,0,16.1,23.2,27,1.9,7.5,9.3,1016.1,1013.8
37072 15,2001150860,1,30/06/2001,42.85849,-9.096309,1,3,15,20,CARNOTA,4,1,4,,,270,295,11,1,,,58,19,0,17,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150865,4.2,30/06/2001,43.473549,-8.287918,1,3,15,36,FERROL,4,1,1,,,185,230,14,4,,715,58,19,0,17,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150866,6,30/06/2001,42.893585,-8.895308,1,3,15,62,OUTES,4,1,0,,,395,530,33,6,,18048,58,19,0,17,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150867,2.4,30/06/2001,42.823895,-8.992317,1,3,15,53,MUROS,4,1,4,,,170,345,19,2,,1058,58,19,0,17,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150868,1.4,30/06/2001,43.294409,-8.428069,1,3,15,31,CULLEREDO,4,,0,,,90,180,15,2,,1070,58,19,0,17,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150872,1.3,30/06/2001,42.572775,-8.990898,1,3,15,73,RIBEIRA,4,1,0,,,120,180,8,1,,853,58,19,0,17,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37073 15,2001150874,2,01/07/2001,42.845404,-8.623962,1,3,15,2,AMES,4,1,2,,,110,135,11,2,,702,58,22.6,0,16.4,28.8,7,1.9,7.2,13,1016.3,1010.7
37073 15,2001150877,3,01/07/2001,43.590545,-8.201348,1,3,15,87,VALDOVIÃ‘O,4,,1,,,90,130,18,4,,3774,58,22.6,0,16.4,28.8,7,1.9,7.2,13,1016.3,1010.7
37073 15,2001150894,2,01/07/2001,43.501867,-8.287932,1,3,15,36,FERROL,2,1,20,,,65,135,13,1,,8264,58,22.6,0,16.4,28.8,7,1.9,7.2,13,1016.3,1010.7
37073 15,2001150896,2.2,01/07/2001,43.473549,-8.287918,1,3,15,36,FERROL,4,1,0,,,90,210,12,2,,601,58,22.6,0,16.4,28.8,7,1.9,7.2,13,1016.3,1010.7
37073 15,2001150901,1.5,01/07/2001,43.04568,-9.033727,1,3,15,92,VIMIANZO,4,,0,,,90,245,5,3,,1286,58,22.6,0,16.4,28.8,7,1.9,7.2,13,1016.3,1010.7
37073 15,2001150902,3.5,01/07/2001,42.754604,-8.618866,1,3,15,65,PADRÃ“N,4,1,0,,,120,150,21,3,,4393,58,22.6,0,16.4,28.8,7,1.9,7.2,13,1016.3,1010.7
37073 15,2001150903,2.5,01/07/2001,42.786588,-8.648783,1,3,15,65,PADRÃ“N,4,1,0,,,85,105,10,1,,2037,58,22.6,0,16.4,28.8,7,1.9,7.2,13,1016.3,1010.7
37073 15,2001150905,2,01/07/2001,43.452291,-8.29106,1,3,15,4,ARES,4,1,1,,,95,135,16,4,,3540,58,22.6,0,16.4,28.8,7,1.9,7.2,13,1016.3,1010.7
37074 15,2001150917,2,02/07/2001,42.863526,-8.719067,1,3,15,13,BRIÃ“N,4,1,2,,,235,335,10,2,,517,58,20.7,0,18,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150919,2.5,02/07/2001,43.137907,-8.962509,1,3,15,92,VIMIANZO,4,1,0,,,275,345,10,3,,354,58,20.7,0,18,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150926,1.25,02/07/2001,43.061992,-8.871319,1,3,15,77,SANTA COMBA,4,1,0,,,115,205,9,1,,757,58,20.7,0,18,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150931,2,02/07/2001,42.626273,-9.034524,1,3,15,71,PORTO DO SON,4,1,3,,,80,185,7,1,,2933,58,20.7,0,18,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150944,18,02/07/2001,43.137907,-8.962509,1,3,15,92,VIMIANZO,4,1,0,,,250,625,61,10,,10620,58,20.7,0,18,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150946,13,02/07/2001,43.124887,-8.833016,1,3,15,29,CORISTANCO,4,1,0,,,660,680,13,2,,17538,58,20.7,0,18,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37075 15,2001150951,1,03/07/2001,43.291593,-8.495562,1,3,15,5,ARTEIXO,5,,0,,,155,190,21,3,,3402,58,19,2.3,16,22,27,3.3,9.2,4.2,1013.9,1008.2
37094 15,2001150997,2.6,22/07/2001,42.788592,-8.608497,1,3,15,82,TEO,4,1,2,,,105,265,16,1,,1220,58,19.2,0,17.6,20.8,34,4.2,10,3.2,1010.9,1008.3
37095 15,2001151001,4,23/07/2001,43.30714,-8.463079,1,3,15,5,ARTEIXO,5,,0,,,210,250,21,3,,6358,58,20,0,17.4,22.6,2,5.3,12.5,4.6,1010.9,1007.5
37096 15,2001151007,2.5,24/07/2001,42.673902,-8.91086,1,3,15,11,BOIRO,4,1,0,,,70,165,6,2,,1941,58,18.3,0,17,19.6,1,3.1,10,1.6,1008.5,1007.4
37097 15,2001151009,3,25/07/2001,42.752862,-8.880832,1,3,15,42,LOUSAME,5,,0,,,230,255,23,5,,1214,58,19.6,0.3,17,22.2,24,2.8,7.5,5,1010.9,1008.2
37101 15,2001151030,1.2,29/07/2001,42.673902,-8.91086,1,3,15,11,BOIRO,4,1,0,,,125,180,23,1,,330,58,20.9,0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37101 15,2001151032,1.2,29/07/2001,43.074649,-9.055546,1,3,15,92,VIMIANZO,4,1,0,,,195,290,14,2,,84,58,20.9,0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37101 15,2001151041,1.5,29/07/2001,43.193217,-8.386887,1,3,15,21,CARRAL,4,1,0,,,65,145,21,3,,1605,58,20.9,0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37101 15,2001151047,1.5,29/07/2001,42.786588,-8.648783,1,3,15,65,PADRÃ“N,4,1,0,,,50,110,10,2,,823,58,20.9,0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37101 15,2001151050,1.3,29/07/2001,43.590545,-8.201348,1,3,15,87,VALDOVIÃ‘O,4,1,0,,,50,160,18,3,,2025,58,20.9,0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37102 15,2001151069,1.3,30/07/2001,43.30714,-8.463079,1,3,15,5,ARTEIXO,4,1,0,,,120,240,13,3,,288,58,21.2,0,18,24.5,3,2.2,10.3,10.6,1013.1,1011.7
37102 15,2001151074,1,30/07/2001,43.513472,-8.237342,1,3,15,36,FERROL,4,1,19,,,140,360,25,4,,589,58,21.2,0,18,24.5,3,2.2,10.3,10.6,1013.1,1011.7
37102 15,2001151076,1,30/07/2001,43.462687,-8.149223,1,3,15,35,FENE,4,1,2,,,280,340,29,3,,,58,21.2,0,18,24.5,3,2.2,10.3,10.6,1013.1,1011.7
37103 15,2001151086,1.57,31/07/2001,42.642678,-9.007319,1,3,15,71,PORTO DO SON,4,1,0,,,170,210,31,2,,216,58,20.4,0,16.8,24,3,3.9,11.9,7.5,1012.9,1006.2
37103 15,2001151087,1,31/07/2001,43.567613,-8.219855,1,3,15,54,NARÃ“N,4,,0,,,215,250,6,2,,,58,20.4,0,16.8,24,3,3.9,11.9,7.5,1012.9,1006.2
37103 15,2001151088,2.7,31/07/2001,43.562647,-8.176841,1,3,15,87,VALDOVIÃ‘O,4,1,2,,,175,190,11,1,,2241,58,20.4,0,16.8,24,3,3.9,11.9,7.5,1012.9,1006.2
37104 15,2001151094,3,01/08/2001,43.229093,-8.256512,1,3,15,1,ABEGONDO,4,1,0,,,215,260,16,2,,3576,58,21.2,0.1,19,23.4,27,1.1,12.2,10.7,1008.7,1006.3
37103 15,2001151096,11,31/07/2001,43.175314,-9.147731,1,3,15,16,CAMARIÃ‘AS,4,1,0,,,440,580,45,3,,15037,58,20.4,0,16.8,24,3,3.9,11.9,7.5,1012.9,1006.2
37104 15,2001151098,1.35,01/08/2001,42.903258,-8.81752,1,3,15,56,NEGREIRA,4,1,1,,,140,340,11,1,,841,58,21.2,0.1,19,23.4,27,1.1,12.2,10.7,1008.7,1006.3
37105 15,2001151104,1,02/08/2001,43.515554,-8.137555,1,3,15,55,NEDA,4,1,0,,,85,105,6,1,,1118,58,19.2,0.3,17,21.4,25,3.9,10,6.2,1012.3,1007.7
37107 15,2001151123,3.5,04/08/2001,43.080238,-9.149947,1,3,15,52,MUXÃA,4,1,13,,,113,175,24,4,,3480,58,17.7,0,14,21.4,29,1.7,6.1,12.2,1018.8,1015.1
37109 15,2001151141,2,06/08/2001,42.766204,-9.094773,1,3,15,53,MUROS,4,1,0,,,255,449,47,7,,2013,58,20.5,0,17.4,23.6,28,3.3,7.2,10.1,1018.2,1014.6
37110 15,2001151143,2.5,07/08/2001,43.026913,-8.741116,1,3,15,77,SANTA COMBA,4,1,0,,,115,340,11,2,,2350,58,20.8,5.8,17,24.5,24,3.6,13.3,0.9,1014.6,1008.9
37110 15,2001151145,1.2,07/08/2001,43.191468,-9.036306,1,3,15,40,LAXE,4,1,0,,,120,145,10,1,,1791,58,20.8,5.8,17,24.5,24,3.6,13.3,0.9,1014.6,1008.9
37110 15,2001151147,2.7,07/08/2001,43.266033,-8.442185,1,3,15,31,CULLEREDO,4,1,1,,,160,225,13,2,,1893,58,20.8,5.8,17,24.5,24,3.6,13.3,0.9,1014.6,1008.9
37112 15,2001151152,37,09/08/2001,42.83571,-8.547875,1,3,15,82,TEO,4,1,1,,,300,340,59,13,,40244,58,19,0,16.6,21.5,34,2.5,9.7,11.1,1016.1,1010.1
37112 15,2001151156,2,09/08/2001,42.791858,-8.570143,1,3,15,82,TEO,4,1,1,,,115,305,16,2,,1208,58,19,0,16.6,21.5,34,2.5,9.7,11.1,1016.1,1010.1
37113 15,2001151178,3.5,10/08/2001,42.673902,-8.91086,1,3,15,11,BOIRO,4,1,0,,,90,300,22,3,,4875,58,19.6,0,16,23.3,5,5.6,13.3,12.7,1016.7,1015.4
37113 15,2001151181,1.4,10/08/2001,43.124887,-8.833016,1,3,15,29,CORISTANCO,4,,0,,,195,305,10,2,,156,58,19.6,0,16,23.3,5,5.6,13.3,12.7,1016.7,1015.4
37114 15,2001151193,1.4,11/08/2001,43.240732,-8.670253,1,3,15,19,CARBALLO,5,,0,,,140,245,22,4,,703,58,20.9,0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37114 15,2001151194,1.5,11/08/2001,43.076461,-9.204368,1,3,15,52,MUXÃA,4,1,0,,,135,245,21,5,,667,58,20.9,0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37114 15,2001151197,2,11/08/2001,42.837542,-8.664463,1,3,15,13,BRIÃ“N,4,1,2,,,130,255,27,5,,751,58,20.9,0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37114 15,2001151198,1.22,11/08/2001,42.95347,-8.862045,1,3,15,56,NEGREIRA,4,,0,,,70,165,11,2,,342,58,20.9,0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37114 15,2001151199,3,11/08/2001,42.802734,-8.589146,1,3,15,82,TEO,4,1,2,,,140,185,24,4,,1214,58,20.9,0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37115 15,2001151227,3.1,12/08/2001,43.080238,-9.149947,1,3,15,52,MUXÃA,4,1,0,,,220,420,34,6,,6773,58,18.8,0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151229,15,12/08/2001,42.786588,-8.648783,1,3,15,65,PADRÃ“N,5,,0,,,290,480,24,9,,30874,58,18.8,0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151232,2,12/08/2001,43.513472,-8.237342,1,3,15,36,FERROL,4,1,0,,,235,355,11,2,,2512,58,18.8,0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151233,3.7,12/08/2001,43.513472,-8.237342,1,3,15,36,FERROL,4,1,19,,,250,345,10,1,,2152,58,18.8,0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151234,8,12/08/2001,42.802734,-8.589146,1,3,15,82,TEO,4,1,2,,,160,225,29,5,,5554,58,18.8,0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151238,6.5,12/08/2001,43.124887,-8.833016,1,3,15,29,CORISTANCO,4,1,0,,,225,370,22,3,,5373,58,18.8,0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37116 15,2001151244,1,13/08/2001,43.034146,-8.254843,1,3,15,38,FRADES,4,1,1,,,70,85,6,1,,228,58,20,0.1,15.6,24.4,22,1.9,8.9,12,1009.8,1004.2
37116 15,2001151248,1,13/08/2001,43.513472,-8.237342,1,3,15,36,FERROL,4,1,0,,,160,285,17,3,,1226,58,20,0.1,15.6,24.4,22,1.9,8.9,12,1009.8,1004.2
37116 15,2001151250,1.5,13/08/2001,42.780977,-8.802512,1,3,15,42,LOUSAME,4,1,0,,,165,225,31,5,,2296,58,20,0.1,15.6,24.4,22,1.9,8.9,12,1009.8,1004.2
37116 15,2001151253,11,13/08/2001,42.796929,-8.74912,1,3,15,74,ROIS,4,1,0,,,235,375,32,6,,26312,58,20,0.1,15.6,24.4,22,1.9,8.9,12,1009.8,1004.2
37117 15,2001151275,1,14/08/2001,42.53267,-9.026022,1,3,15,73,RIBEIRA,4,1,2,,,85,170,23,3,,312,58,20.3,0,18,22.6,24,2.5,8.6,7.9,1006.1,1003.5
37117 15,2001151285,1.5,14/08/2001,42.904709,-9.268711,1,3,15,37,FISTERRA,4,1,0,,,155,195,21,3,,2074,58,20.3,0,18,22.6,24,2.5,8.6,7.9,1006.1,1003.5
37117 15,2001151286,1.5,14/08/2001,43.115375,-8.336163,1,3,15,59,ORDES,4,1,1,,,85,105,16,1,,354,58,20.3,0,18,22.6,24,2.5,8.6,7.9,1006.1,1003.5
37117 15,2001151288,5,14/08/2001,43.116061,-9.098519,1,3,15,92,VIMIANZO,4,1,0,,,110,295,36,4,,6310,58,20.3,0,18,22.6,24,2.5,8.6,7.9,1006.1,1003.5
37118 15,2001151290,1,15/08/2001,43.045481,-9.179648,1,3,15,52,MUXÃA,4,1,0,,,65,100,6,1,,150,58,17.8,10,15.9,19.6,25,1.9,8.9,5.1,1013.1,1005
37118 15,2001151291,1.5,15/08/2001,43.229093,-8.256512,1,3,15,1,ABEGONDO,5,,0,,,160,175,13,2,,1587,58,17.8,10,15.9,19.6,25,1.9,8.9,5.1,1013.1,1005
37127 15,2001151312,2,24/08/2001,43.124887,-8.833016,1,3,15,29,CORISTANCO,5,,0,,,85,200,26,3,,1640,58,20.4,0,17.5,23.2,32,1.4,6.7,9.9,1009.5,1003.7
37128 15,2001151318,1,25/08/2001,43.100946,-8.367323,1,3,15,59,ORDES,4,1,1,,,120,160,11,1,,,58,22,0,17.8,26.2,26,1.9,6.4,6.6,1006.5,1002.5
37128 15,2001151328,1.04,25/08/2001,42.85849,-9.096309,1,3,15,20,CARNOTA,4,1,0,,,180,190,6,1,,,58,22,0,17.8,26.2,26,1.9,6.4,6.6,1006.5,1002.5
37128 15,2001151330,1,25/08/2001,42.935457,-9.154093,1,3,15,23,CEE,4,1,1,,,130,145,16,2,,510,58,22,0,17.8,26.2,26,1.9,6.4,6.6,1006.5,1002.5
37129 15,2001151333,1,26/08/2001,42.917476,-9.082862,1,3,15,45,MAZARICOS,4,1,0,,,150,165,17,2,,770,58,20,12.3,17.4,22.6,8,2.5,15.6,3.9,1007.5,1005.8
37129 15,2001151334,3,26/08/2001,43.141956,-9.006419,1,3,15,92,VIMIANZO,4,1,0,,,190,255,22,3,,1232,58,20,12.3,17.4,22.6,8,2.5,15.6,3.9,1007.5,1005.8
37129 15,2001151344,1.2,26/08/2001,43.16157,-9.076537,1,3,15,92,VIMIANZO,4,1,1,,,70,100,11,2,,306,58,20,12.3,17.4,22.6,8,2.5,15.6,3.9,1007.5,1005.8
37129 15,2001151346,2,26/08/2001,42.786588,-8.648783,1,3,15,65,PADRÃ“N,5,,0,,,130,160,16,3,,2530,58,20,12.3,17.4,22.6,8,2.5,15.6,3.9,1007.5,1005.8
37135 15,2001151365,1,01/09/2001,43.16157,-9.076537,1,3,15,92,VIMIANZO,4,1,0,,,65,135,6,1,,,58,19.1,0,16,22.2,5,6.1,16.9,9.7,1013.1,1009.4
37135 15,2001151366,1,01/09/2001,42.732381,-8.950453,1,3,15,71,PORTO DO SON,4,1,2,,,125,235,17,2,,1923,58,19.1,0,16,22.2,5,6.1,16.9,9.7,1013.1,1009.4
37136 15,2001151382,1,02/09/2001,43.294596,-8.801955,1,3,15,43,MALPICA DE BERGANTIÃ‘OS,4,1,0,,,60,130,17,2,,1455,58,19.8,0,15.2,24.4,7,1.9,9.7,10.9,1009.4,1006.1
37136 15,2001151385,1.2,02/09/2001,43.123248,-9.058135,1,3,15,92,VIMIANZO,4,1,0,,,90,280,11,2,,3739,58,19.8,0,15.2,24.4,7,1.9,9.7,10.9,1009.4,1006.1
37137 15,2001151401,1,03/09/2001,42.584255,-8.976199,1,3,15,73,RIBEIRA,4,1,10,,,40,45,5,1,,,58,18.4,0,16.2,20.5,34,2.5,12.2,11,1011.9,1007.5
37137 15,2001151404,4,03/09/2001,43.124887,-8.833016,1,3,15,29,CORISTANCO,4,1,0,,,235,310,33,3,,961,58,18.4,0,16.2,20.5,34,2.5,12.2,11,1011.9,1007.5
37137 15,2001151405,1,03/09/2001,43.137621,-8.789613,1,3,15,29,CORISTANCO,4,1,0,,,180,245,1,3,,306,58,18.4,0,16.2,20.5,34,2.5,12.2,11,1011.9,1007.5
37137 15,2001151406,1.77,03/09/2001,42.97541,-9.119204,1,3,15,34,DUMBRÃA,4,1,1,,,125,325,11,2,,547,58,18.4,0,16.2,20.5,34,2.5,12.2,11,1011.9,1007.5
37138 15,2001151407,4,04/09/2001,42.695928,-9.004175,1,3,15,71,PORTO DO SON,4,,1,,,125,175,16,1,,3612,58,19,0,16.8,21.1,4,5.6,13.3,9.1,1013,1011.4
37138 15,2001151425,2,04/09/2001,42.607448,-8.999427,1,3,15,73,RIBEIRA,4,1,3,,,100,135,11,2,,3636,58,19,0,16.8,21.1,4,5.6,13.3,9.1,1013,1011.4
37138 15,2001151431,1.8,04/09/2001,43.068876,-8.926821,1,3,15,93,ZAS,4,1,12,,,155,285,11,2,,1124,58,19,0,16.8,21.1,4,5.6,13.3,9.1,1013,1011.4
37138 15,2001151432,5,04/09/2001,43.087121,-9.033492,1,3,15,92,VIMIANZO,4,1,0,,,285,315,13,2,,7026,58,19,0,16.8,21.1,4,5.6,13.3,9.1,1013,1011.4
37138 15,2001151433,3,04/09/2001,43.090515,-9.133139,1,3,15,52,MUXÃA,4,1,0,,,135,230,10,1,,3978,58,19,0,16.8,21.1,4,5.6,13.3,9.1,1013,1011.4
37138 15,2001151434,3.5,04/09/2001,42.757899,-8.94255,1,3,15,71,PORTO DO SON,4,1,3,,,295,450,7,1,,1340,58,19,0,16.8,21.1,4,5.6,13.3,9.1,1013,1011.4
37138 15,2001151435,2.1,04/09/2001,42.758649,-8.917814,1,3,15,42,LOUSAME,4,1,3,,,275,430,15,2,,2241,58,19,0,16.8,21.1,4,5.6,13.3,9.1,1013,1011.4
37138 15,2001151436,6,04/09/2001,42.687163,-8.976258,1,3,15,71,PORTO DO SON,4,1,0,,,300,345,28,3,,,58,19,0,16.8,21.1,4,5.6,13.3,9.1,1013,1011.4
37138 15,2001151438,20,04/09/2001,43.090515,-9.133139,1,3,15,52,MUXÃA,4,1,1,,,615,845,36,4,,46753,58,19,0,16.8,21.1,4,5.6,13.3,9.1,1013,1011.4
37139 15,2001151440,1.5,05/09/2001,42.863547,-8.073961,1,3,15,79,SANTISO,4,1,1,,,95,335,18,2,,481,58,19.9,0,16.4,23.4,4,6.4,13.6,10.7,1012.7,1010.7
37139 15,2001151463,1.1,05/09/2001,43.291593,-8.495562,1,3,15,5,ARTEIXO,4,1,0,,,115,200,11,3,,397,58,19.9,0,16.4,23.4,4,6.4,13.6,10.7,1012.7,1010.7
37139 15,2001151464,10,05/09/2001,42.700129,-8.928184,1,3,15,11,BOIRO,4,1,0,,,395,455,49,2,,2909,58,19.9,0,16.4,23.4,4,6.4,13.6,10.7,1012.7,1010.7
37139 15,2001151466,12,05/09/2001,43.501867,-8.287932,1,3,15,36,FERROL,4,1,0,,,435,675,37,5,,13078,58,19.9,0,16.4,23.4,4,6.4,13.6,10.7,1012.7,1010.7
37140 15,2001151467,8,06/09/2001,43.080238,-9.149947,1,3,15,52,MUXÃA,2,,70,,,395,630,51,4,,3666,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151469,10,06/09/2001,42.687163,-8.976258,1,3,15,71,PORTO DO SON,4,1,10,,,390,445,26,5,,13415,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151472,1.5,06/09/2001,43.351181,-8.482594,1,3,15,5,ARTEIXO,2,,70,,,165,190,32,3,,1797,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151480,1.2,06/09/2001,43.036098,-8.892316,1,3,15,77,SANTA COMBA,4,1,0,,,235,335,11,1,,3678,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151482,4,06/09/2001,43.501867,-8.287932,1,3,15,36,FERROL,5,,0,,,150,260,12,3,,5950,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151483,1,06/09/2001,43.546643,-8.284681,1,3,15,36,FERROL,4,1,19,,,25,40,8,1,,,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151486,1.8,06/09/2001,42.732381,-8.950453,1,3,15,71,PORTO DO SON,4,1,0,,,165,215,12,2,,,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151489,1.4,06/09/2001,43.506013,-8.11102,1,3,15,55,NEDA,2,1,10,,,55,150,6,1,,344194,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151491,1.3,06/09/2001,43.074649,-9.055546,1,3,15,92,VIMIANZO,4,1,12,,,120,265,17,3,,853,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151497,4.15,06/09/2001,43.16157,-9.076537,1,3,15,92,VIMIANZO,4,1,0,,,90,155,14,8,,1454,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151499,1.9,06/09/2001,42.973696,-8.862134,1,3,15,77,SANTA COMBA,2,1,10,,,90,140,15,2,,1713,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151501,1.08,06/09/2001,42.990393,-8.908956,1,3,15,45,MAZARICOS,4,1,4,,,95,130,6,1,,210,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151503,4,06/09/2001,42.687163,-8.976258,1,3,15,71,PORTO DO SON,4,,2,,,180,190,16,2,,,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151510,2.5,06/09/2001,43.085602,-8.552529,1,3,15,84,TORDOIA,4,1,2,,,100,365,14,2,,1106,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151513,18,06/09/2001,42.607448,-8.999427,1,3,15,73,RIBEIRA,4,1,2,,,330,430,26,2,,21462,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151515,2.8,06/09/2001,42.607448,-8.999427,1,3,15,73,RIBEIRA,4,1,0,,,205,370,19,1,,240,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151516,1.8,06/09/2001,42.700129,-8.928184,1,3,15,11,BOIRO,4,1,2,,,580,890,17,3,,1250,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37140 15,2001151517,9.5,06/09/2001,42.752862,-8.880832,1,3,15,42,LOUSAME,4,,10,,,650,1075,39,4,,13589,58,18.8,0,15.6,22,3,4.7,13.6,10,1014.6,1011.5
37141 15,2001151519,1.5,07/09/2001,42.607448,-8.999427,1,3,15,73,RIBEIRA,4,1,10,,,40,180,11,2,,589,58,18.2,0,15.8,20.6,4,4.7,11.4,8.3,1016.1,1014.2
37141 15,2001151540,2,07/09/2001,42.687163,-8.976258,1,3,15,71,PORTO DO SON,4,1,2,,,195,340,16,2,,1821,58,18.2,0,15.8,20.6,4,4.7,11.4,8.3,1016.1,1014.2
37142 15,2001151547,1.5,08/09/2001,42.81202,-8.765401,1,3,15,74,ROIS,4,1,0,,,40,175,10,2,,1532,58,18.2,0,15,21.4,2,4.2,11.1,10,1015.7,1012.9
37142 15,2001151550,1.4,08/09/2001,42.780977,-8.802512,1,3,15,42,LOUSAME,4,,2,,,130,160,8,1,,294,58,18.2,0,15,21.4,2,4.2,11.1,10,1015.7,1012.9
37142 15,2001151557,3.7,08/09/2001,42.883818,-8.802674,1,3,15,56,NEGREIRA,4,1,19,,,250,405,11,2,,1239,58,18.2,0,15,21.4,2,4.2,11.1,10,1015.7,1012.9
37142 15,2001151558,6,08/09/2001,42.780977,-8.802512,1,3,15,42,LOUSAME,4,1,0,,,215,560,32,5,,9568,58,18.2,0,15,21.4,2,4.2,11.1,10,1015.7,1012.9
37142 15,2001151560,7,08/09/2001,42.780977,-8.802512,1,3,15,42,LOUSAME,4,1,2,,,180,525,21,5,,12152,58,18.2,0,15,21.4,2,4.2,11.1,10,1015.7,1012.9
37142 15,2001151572,1,08/09/2001,42.940961,-9.28126,1,3,15,37,FISTERRA,4,1,2,,,415,570,16,2,,,58,18.2,0,15,21.4,2,4.2,11.1,10,1015.7,1012.9
37142 15,2001151573,1.6,08/09/2001,42.903258,-8.81752,1,3,15,56,NEGREIRA,5,,0,,,155,275,11,1,,192,58,18.2,0,15,21.4,2,4.2,11.1,10,1015.7,1012.9
37142 15,2001151575,1.01,08/09/2001,42.700129,-8.928184,1,3,15,11,BOIRO,4,1,2,,,160,180,13,2,,18,58,18.2,0,15,21.4,2,4.2,11.1,10,1015.7,1012.9
37142 15,2001151576,7,08/09/2001,42.673902,-8.91086,1,3,15,11,BOIRO,4,1,10,,,290,320,37,3,,,58,18.2,0,15,21.4,2,4.2,11.1,10,1015.7,1012.9
37143 15,2001151580,1.3,09/09/2001,43.045481,-9.179648,1,3,15,52,MUXÃA,4,1,0,,,70,100,6,1,,439,58,19,0,15.3,22.8,11,5,15.3,10.6,1013.3,1009.9
